"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",35,"Private",169672,"11th",7,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States","Row20624"
"<=50K",42,"Private",71458,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","Row20625"
"<=50K",34,"Private",125279,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row20627"
">50K",46,"Local-gov",148995,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",4787,0,45,"United-States","Row20629"
"<=50K",34,"Private",69251,"Some-college",10,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines","Row20630"
"<=50K",25,"Private",323229,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","Row20633"
"<=50K",45,"Private",138626,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Male",2174,0,50,"United-States","Row20634"
"<=50K",46,"Private",102359,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","Row20635"
"<=50K",23,"Private",151888,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",4650,0,50,"Ireland","Row20636"
"<=50K",37,"Private",404661,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","Black","Male",0,0,40,"United-States","Row20637"
">50K",39,"Private",99146,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,,"Row20638"
">50K",38,"Self-emp-not-inc",185325,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row20639"
"<=50K",35,"Self-emp-not-inc",230268,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","Row20640"
">50K",49,"Self-emp-inc",38819,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row20641"
">50K",44,"Private",320984,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","Row20645"
"<=50K",19,,117201,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,22,"United-States","Row20646"
"<=50K",42,"Local-gov",182302,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20648"
">50K",29,"Private",53434,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","Row20649"
"<=50K",48,"Private",216214,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row20650"
">50K",56,"Self-emp-inc",24127,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,54,"United-States","Row20651"
"<=50K",32,"Federal-gov",115066,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row20652"
"<=50K",57,"Self-emp-not-inc",134286,"Some-college",10,"Separated","Sales","Not-in-family","White","Male",0,0,35,"United-States","Row20654"
"<=50K",55,"Private",26716,"10th",6,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States","Row20655"
"<=50K",48,,174533,"11th",7,"Separated",,"Unmarried","White","Male",0,0,40,"United-States","Row20656"
"<=50K",46,"Self-emp-inc",175958,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,,"Row20657"
">50K",66,"Private",117746,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row20659"
"<=50K",26,"Private",206199,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,40,"United-States","Row20660"
">50K",58,"Self-emp-inc",89922,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,40,"United-States","Row20661"
">50K",62,"Private",69867,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States","Row20662"
"<=50K",31,"Private",109020,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","Other","Male",0,0,40,"United-States","Row20663"
"<=50K",25,"Private",130302,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row20665"
"<=50K",38,"Private",156728,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,56,"United-States","Row20666"
"<=50K",20,"Private",33087,"Assoc-voc",11,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","Row20669"
"<=50K",40,"Federal-gov",241895,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row20670"
"<=50K",20,"Private",38455,"10th",6,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","Row20671"
"<=50K",35,"Private",156728,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","Row20674"
"<=50K",35,"Self-emp-not-inc",127930,"HS-grad",9,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Male",0,0,60,"United-States","Row20675"
"<=50K",18,"Private",245199,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","Row20678"
"<=50K",37,"Private",46385,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row20679"
"<=50K",58,"Private",186385,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,8,"United-States","Row20680"
"<=50K",55,"Private",252714,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row20681"
">50K",41,"Private",320744,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row20683"
">50K",50,"Private",138852,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States","Row20684"
"<=50K",48,"Private",102092,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20685"
"<=50K",42,,32533,"Some-college",10,"Never-married",,"Not-in-family","White","Male",0,0,45,"United-States","Row20686"
"<=50K",45,"Private",278151,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","Row20687"
"<=50K",43,"Private",338290,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row20688"
"<=50K",37,"Private",34378,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","Row20689"
">50K",43,"Private",91959,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row20690"
"<=50K",60,"Private",276009,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,30,"Philippines","Row20692"
"<=50K",27,"Private",193898,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","Row20693"
">50K",36,"Private",139364,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row20694"
"<=50K",47,"State-gov",306473,"Assoc-acdm",12,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row20695"
"<=50K",33,"Private",37232,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,80,"United-States","Row20696"
"<=50K",19,"State-gov",56424,"12th",8,"Never-married","Transport-moving","Own-child","Black","Male",0,0,20,"United-States","Row20697"
">50K",34,"Private",153326,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row20699"
">50K",60,"Private",367695,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row20704"
"<=50K",33,"Local-gov",156015,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row20705"
"<=50K",20,"Self-emp-not-inc",188274,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United-States","Row20707"
"<=50K",24,"State-gov",147719,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,20,"India","Row20709"
"<=50K",31,"Private",414525,"12th",8,"Never-married","Farming-fishing","Not-in-family","Black","Male",0,0,60,"United-States","Row20710"
"<=50K",55,"State-gov",199713,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,15,"United-States","Row20713"
"<=50K",49,"Private",297884,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",4064,0,50,"United-States","Row20714"
"<=50K",33,"Private",204829,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","Row20715"
"<=50K",24,"Local-gov",32950,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States","Row20717"
"<=50K",46,"Private",233511,"Bachelors",13,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,48,"United-States","Row20718"
"<=50K",50,"Private",190762,"5th-6th",3,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico","Row20720"
"<=50K",22,"Private",83315,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Male",0,0,40,"United-States","Row20721"
"<=50K",32,"Self-emp-inc",343872,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,35,"Haiti","Row20722"
">50K",46,"Private",185385,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States","Row20723"
"<=50K",62,,302142,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",2961,0,30,"United-States","Row20724"
">50K",39,"Private",80324,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,62,"United-States","Row20725"
"<=50K",37,"Self-emp-inc",199265,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","Row20728"
"<=50K",41,"Private",187802,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Male",0,0,50,"United-States","Row20732"
"<=50K",40,"Private",47902,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20734"
">50K",42,"Private",172297,"Masters",14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,1902,40,"United-States","Row20736"
"<=50K",20,"Private",105244,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"United-States","Row20738"
"<=50K",55,"Local-gov",165695,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Male",0,0,40,"United-States","Row20739"
"<=50K",29,"Private",253801,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","Row20740"
"<=50K",37,"Private",305597,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row20741"
"<=50K",61,"Self-emp-not-inc",352448,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","Row20742"
"<=50K",26,"Private",242768,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,38,"United-States","Row20743"
"<=50K",49,"Self-emp-inc",201080,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,55,"United-States","Row20744"
"<=50K",18,"Local-gov",159032,"7th-8th",4,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","Row20745"
"<=50K",30,"Private",149568,"9th",5,"Never-married","Farming-fishing","Other-relative","Black","Male",0,0,40,"United-States","Row20746"
"<=50K",24,"State-gov",155775,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row20748"
"<=50K",37,"Private",120074,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","Row20749"
"<=50K",36,"Private",177907,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,65,"United-States","Row20751"
"<=50K",40,"Private",309311,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","Row20752"
"<=50K",44,"Self-emp-not-inc",138975,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","Row20753"
"<=50K",43,"Self-emp-not-inc",187778,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States","Row20754"
"<=50K",17,,151141,"10th",6,"Never-married",,"Own-child","White","Male",0,0,30,"United-States","Row20757"
"<=50K",43,"Private",248094,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","Row20759"
"<=50K",43,"Private",248094,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row20760"
">50K",40,"Private",213821,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","Row20761"
"<=50K",31,"State-gov",55849,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row20762"
"<=50K",25,"Private",121712,"Bachelors",13,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row20763"
"<=50K",30,"Federal-gov",164552,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1876,40,"United-States","Row20764"
"<=50K",55,"Private",223127,"9th",5,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","Row20765"
"<=50K",55,"Private",190514,"7th-8th",4,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,75,"United-States","Row20766"
"<=50K",29,"Private",203797,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"United-States","Row20767"
">50K",28,"Private",378460,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",10520,0,60,"United-States","Row20768"
"<=50K",30,"Private",105908,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20769"
"<=50K",33,"Private",232356,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1672,55,"United-States","Row20770"
"<=50K",23,"Private",210526,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","Row20771"
"<=50K",22,,22966,"Some-college",10,"Married-civ-spouse",,"Husband","White","Male",0,0,6,"United-States","Row20773"
"<=50K",62,,72486,"HS-grad",9,"Married-civ-spouse",,"Husband","Asian-Pac-Islander","Male",0,0,24,"China","Row20775"
"<=50K",49,"Private",183013,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","Row20777"
"<=50K",31,"Private",113364,"Assoc-acdm",12,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,20,"United-States","Row20778"
"<=50K",27,"Private",197380,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","Row20779"
">50K",27,"Private",298635,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"Hong","Row20780"
"<=50K",26,"Private",213385,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,20,"United-States","Row20781"
"<=50K",30,,108464,"Some-college",10,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States","Row20782"
"<=50K",26,"Private",35917,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","Row20784"
">50K",50,"Private",48358,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,40,"United-States","Row20786"
"<=50K",31,"Private",241885,"HS-grad",9,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,45,"United-States","Row20787"
"<=50K",24,"State-gov",154432,"Bachelors",13,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,35,"United-States","Row20790"
"<=50K",29,"Private",331875,"12th",8,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"Dominican-Republic","Row20791"
"<=50K",26,"Private",259585,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,24,"United-States","Row20792"
"<=50K",51,"Private",104748,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row20793"
"<=50K",32,"Local-gov",144949,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","Row20794"
">50K",47,"State-gov",199512,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20795"
"<=50K",30,"Private",302438,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","Row20796"
"<=50K",49,"Federal-gov",115784,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20798"
">50K",40,"Private",96509,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","Row20799"
">50K",62,"Private",226733,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row20800"
"<=50K",43,"Self-emp-inc",244945,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","Row20801"
"<=50K",76,"Private",243768,"5th-6th",3,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,20,"United-States","Row20802"
">50K",40,,351161,"Masters",14,"Married-civ-spouse",,"Husband","White","Male",0,0,60,"United-States","Row20803"
">50K",35,"Private",186934,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row20804"
">50K",54,"Self-emp-inc",129432,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,40,"United-States","Row20806"
"<=50K",55,"Self-emp-not-inc",184702,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row20807"
"<=50K",21,"Private",275291,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,12,"United-States","Row20808"
"<=50K",20,"Private",258298,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","Row20809"
">50K",26,"Private",102476,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",10520,0,64,"United-States","Row20811"
"<=50K",28,"Private",274579,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","Row20813"
"<=50K",56,"Federal-gov",156842,"Some-college",10,"Separated","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","Row20814"
"<=50K",39,"Private",101020,"12th",8,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row20815"
">50K",44,"Federal-gov",68729,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States","Row20816"
">50K",55,"Private",141326,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20817"
"<=50K",54,"Self-emp-not-inc",168723,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row20818"
">50K",30,"Private",347166,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",13550,0,45,"United-States","Row20819"
">50K",34,"Local-gov",213722,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,57,"United-States","Row20820"
">50K",34,"Federal-gov",199934,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"United-States","Row20823"
"<=50K",23,"Private",272185,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,33,"United-States","Row20824"
"<=50K",27,,190650,"Bachelors",13,"Never-married",,"Unmarried","Asian-Pac-Islander","Male",0,0,25,"Philippines","Row20825"
"<=50K",81,,147097,"Bachelors",13,"Widowed",,"Not-in-family","White","Male",0,0,5,"United-States","Row20826"
"<=50K",57,"Private",96779,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20828"
"<=50K",33,"Private",188352,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,50,"United-States","Row20830"
">50K",47,"Private",115613,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","Row20834"
"<=50K",42,"Private",45363,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","Row20835"
">50K",39,"Private",121590,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","Black","Male",4787,0,40,"United-States","Row20836"
"<=50K",58,"Local-gov",292379,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20837"
"<=50K",20,"Private",482732,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,24,"United-States","Row20838"
"<=50K",19,"Private",198663,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"United-States","Row20839"
"<=50K",39,"Private",230329,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","Row20840"
"<=50K",51,"Private",29887,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,44,"United-States","Row20841"
"<=50K",50,"Private",108446,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row20844"
"<=50K",36,"Private",220696,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","Row20845"
">50K",50,"Private",185846,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States","Row20848"
">50K",46,"Self-emp-not-inc",102308,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,2415,40,"United-States","Row20850"
"<=50K",24,"Private",157894,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"United-States","Row20851"
"<=50K",26,"Private",345405,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",2885,0,40,"United-States","Row20852"
">50K",56,"Self-emp-not-inc",94156,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States","Row20853"
">50K",50,"Private",145409,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States","Row20854"
"<=50K",22,"Private",190968,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",2407,0,40,"United-States","Row20855"
"<=50K",51,"Private",168660,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","Row20857"
"<=50K",58,"Private",234481,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row20858"
">50K",45,"Private",408773,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row20860"
"<=50K",55,"Self-emp-not-inc",126117,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row20861"
">50K",45,"Private",155489,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","Row20862"
"<=50K",42,"Private",296749,"Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,45,"United-States","Row20863"
">50K",44,"State-gov",185832,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,46,"United-States","Row20864"
">50K",60,"Private",43235,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","Row20865"
"<=50K",27,"Private",213152,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row20866"
">50K",25,"Local-gov",334267,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20867"
">50K",43,"Private",64631,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States","Row20869"
"<=50K",44,"Local-gov",193882,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Male",0,1340,40,"United-States","Row20870"
"<=50K",47,"Private",198223,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20873"
"<=50K",37,"Private",359796,"Some-college",10,"Divorced","Sales","Not-in-family","Black","Male",0,0,40,"United-States","Row20874"
">50K",46,"Private",196858,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States","Row20876"
">50K",53,"Federal-gov",271544,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,1977,40,"United-States","Row20879"
"<=50K",79,,142171,"7th-8th",4,"Married-civ-spouse",,"Husband","White","Male",1409,0,35,"United-States","Row20880"
"<=50K",44,"Private",221172,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","Row20881"
"<=50K",54,"Private",256916,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row20882"
">50K",47,"Federal-gov",192894,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"United-States","Row20884"
"<=50K",25,"Private",204338,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Mexico","Row20886"
">50K",37,"Local-gov",397877,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row20888"
">50K",35,"Self-emp-not-inc",170174,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,60,"United-States","Row20890"
"<=50K",46,"Private",91262,"Some-college",10,"Married-spouse-absent","Craft-repair","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Philippines","Row20892"
">50K",45,"Local-gov",127678,"Assoc-voc",11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,60,"United-States","Row20893"
"<=50K",19,"Private",263338,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,15,"United-States","Row20894"
"<=50K",41,"Private",192107,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20896"
"<=50K",33,"Self-emp-not-inc",93930,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20897"
"<=50K",22,"Private",138542,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,35,"United-States","Row20899"
">50K",29,"Self-emp-not-inc",116207,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,65,"United-States","Row20900"
"<=50K",34,"Private",90614,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,2042,10,"United-States","Row20902"
"<=50K",23,"Private",211160,"12th",8,"Married-civ-spouse","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","Row20903"
"<=50K",20,"Private",194630,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",3781,0,50,"United-States","Row20904"
">50K",59,"Private",144071,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row20906"
"<=50K",44,"Private",167005,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",4386,0,55,"United-States","Row20907"
"<=50K",55,"Private",342121,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row20908"
">50K",42,"Private",124692,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row20910"
">50K",47,"Private",147236,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row20911"
