"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
">50K",29,"Private",236436,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",8614,0,40,"United-States","Row19856"
"<=50K",29,,153167,"Some-college",10,"Never-married",,"Own-child","Black","Female",0,0,40,"United-States","Row19857"
"<=50K",58,"Private",196643,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,15,"United-States","Row19865"
"<=50K",57,"Private",35884,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row19868"
"<=50K",32,"Private",182714,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,45,"United-States","Row19869"
"<=50K",77,"Private",344425,"9th",5,"Married-civ-spouse","Priv-house-serv","Wife","Black","Female",0,0,10,"United-States","Row19870"
"<=50K",51,"Private",70767,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","Row19872"
"<=50K",53,"Local-gov",321770,"HS-grad",9,"Married-spouse-absent","Transport-moving","Other-relative","White","Female",0,0,35,"United-States","Row19874"
"<=50K",19,"Private",208656,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",594,0,20,"United-States","Row19877"
"<=50K",33,"Private",31481,"Bachelors",13,"Married-spouse-absent","Other-service","Unmarried","White","Female",0,0,24,"United-States","Row19878"
"<=50K",31,"Private",259531,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row19879"
"<=50K",28,"Private",186239,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","Row19880"
"<=50K",19,"Private",162954,"12th",8,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","Row19881"
"<=50K",24,"Private",103064,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row19884"
"<=50K",31,"Private",168521,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row19886"
"<=50K",21,"Private",353628,"10th",6,"Separated","Sales","Unmarried","Black","Female",0,0,38,"United-States","Row19888"
"<=50K",38,,273285,"11th",7,"Never-married",,"Not-in-family","White","Female",0,0,32,"United-States","Row19889"
"<=50K",46,"Private",309212,"HS-grad",9,"Divorced","Priv-house-serv","Not-in-family","White","Female",0,0,25,"United-States","Row19892"
">50K",42,,212206,"Masters",14,"Married-civ-spouse",,"Wife","White","Female",0,1887,48,"United-States","Row19896"
"<=50K",29,"Private",119004,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,2179,40,"United-States","Row19897"
"<=50K",41,"Private",282964,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row19905"
"<=50K",62,"Private",143943,"Bachelors",13,"Widowed","Tech-support","Unmarried","White","Female",0,0,7,"United-States","Row19912"
"<=50K",35,"Private",134367,"Assoc-acdm",12,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row19913"
"<=50K",25,"Local-gov",366796,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row19914"
"<=50K",21,"Private",33616,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,"United-States","Row19916"
"<=50K",21,"Private",211601,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","Row19933"
"<=50K",26,"Private",154785,"Some-college",10,"Married-spouse-absent","Adm-clerical","Own-child","Other","Female",0,0,35,"United-States","Row19934"
"<=50K",21,"Private",213041,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"Cuba","Row19935"
"<=50K",47,"Private",161311,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,30,"United-States","Row19940"
"<=50K",67,"Private",118363,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,2206,5,"United-States","Row19942"
">50K",35,"Private",356238,"Assoc-acdm",12,"Never-married","Other-service","Not-in-family","White","Female",0,0,80,"United-States","Row19944"
">50K",56,"Self-emp-not-inc",39380,"Some-college",10,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Female",27828,0,20,"United-States","Row19945"
"<=50K",34,"Private",269723,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",2977,0,50,"United-States","Row19947"
"<=50K",63,"Private",34098,"10th",6,"Widowed","Farming-fishing","Unmarried","White","Female",0,0,56,"United-States","Row19948"
"<=50K",26,"Private",276309,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","Black","Female",0,0,20,"United-States","Row19951"
"<=50K",27,"Private",179565,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,37,"United-States","Row19956"
"<=50K",44,"Local-gov",231793,"Doctorate",16,"Married-spouse-absent","Prof-specialty","Unmarried","White","Female",0,0,38,"United-States","Row19961"
"<=50K",30,"Private",186420,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,35,"United-States","Row19963"
"<=50K",56,"Private",279340,"11th",7,"Separated","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","Row19965"
"<=50K",19,"Private",174478,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","Row19966"
"<=50K",21,"Private",120326,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row19969"
"<=50K",44,"Local-gov",145522,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row19972"
"<=50K",32,"Private",235847,"Some-college",10,"Never-married","Exec-managerial","Other-relative","White","Female",0,0,50,"United-States","Row19974"
"<=50K",26,"Private",396482,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,48,"United-States","Row19976"
"<=50K",20,"Private",39477,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,30,"United-States","Row19978"
"<=50K",27,"Private",333990,"Assoc-voc",11,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","Row19990"
"<=50K",33,"Private",143851,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row19994"
"<=50K",72,"Private",268861,"7th-8th",4,"Widowed","Other-service","Not-in-family","White","Female",0,0,99,,"Row19997"
"<=50K",72,,201375,"Assoc-acdm",12,"Widowed",,"Not-in-family","White","Female",0,0,40,"United-States","Row20003"
"<=50K",41,"Private",95168,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","Row20006"
"<=50K",18,"Private",133654,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row20012"
"<=50K",23,"Private",147548,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,30,"United-States","Row20013"
"<=50K",25,"Self-emp-inc",454934,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","Row20016"
"<=50K",64,,338355,"Assoc-voc",11,"Married-civ-spouse",,"Wife","White","Female",0,0,15,"United-States","Row20017"
"<=50K",35,"Self-emp-not-inc",185621,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","Row20018"
"<=50K",36,"State-gov",36397,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,55,"United-States","Row20020"
"<=50K",18,"Private",276540,"12th",8,"Never-married","Sales","Own-child","Black","Female",0,0,15,"United-States","Row20021"
"<=50K",21,"Private",293968,"Some-college",10,"Married-spouse-absent","Sales","Own-child","Black","Female",0,0,20,"United-States","Row20022"
"<=50K",43,,35523,"Assoc-acdm",12,"Divorced",,"Not-in-family","White","Female",0,0,35,"United-States","Row20023"
"<=50K",40,"Private",105936,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row20027"
"<=50K",22,,34506,"Some-college",10,"Separated",,"Unmarried","White","Female",0,0,25,"United-States","Row20029"
"<=50K",42,"Private",178074,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row20030"
"<=50K",60,,116961,"7th-8th",4,"Widowed",,"Unmarried","White","Female",0,0,20,"United-States","Row20031"
"<=50K",61,"Self-emp-inc",102191,"Masters",14,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,99,"United-States","Row20036"
">50K",48,"Local-gov",317360,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","Row20047"
"<=50K",35,"Private",144322,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","Row20053"
"<=50K",25,"Private",189219,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",0,0,16,"United-States","Row20060"
"<=50K",32,"Private",185732,"11th",7,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","Row20062"
"<=50K",42,"Private",202872,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,12,"United-States","Row20066"
">50K",33,"Private",377283,"Bachelors",13,"Separated","Sales","Not-in-family","White","Female",0,0,50,"United-States","Row20071"
"<=50K",43,"Local-gov",223861,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row20075"
"<=50K",48,"Private",47022,"HS-grad",9,"Widowed","Handlers-cleaners","Other-relative","White","Female",0,0,48,"United-States","Row20078"
"<=50K",38,"Private",273640,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States","Row20086"
"<=50K",27,"Private",191177,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row20087"
"<=50K",39,"Private",89419,"Assoc-voc",11,"Divorced","Other-service","Not-in-family","Amer-Indian-Eskimo","Female",0,0,40,"Columbia","Row20097"
"<=50K",21,,314645,"Some-college",10,"Never-married",,"Not-in-family","White","Female",0,0,43,"United-States","Row20099"
"<=50K",24,"Private",141040,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","Row20103"
"<=50K",36,"Private",222294,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"United-States","Row20104"
"<=50K",47,"Federal-gov",160647,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row20110"
"<=50K",20,"Private",110597,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","Row20112"
"<=50K",33,"Private",166961,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","Row20113"
"<=50K",52,"Private",318975,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"Cuba","Row20114"
"<=50K",31,"Private",120857,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,18,"United-States","Row20116"
"<=50K",62,"Self-emp-not-inc",158712,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,6,"United-States","Row20117"
">50K",68,"Local-gov",233954,"Masters",14,"Widowed","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","Row20120"
"<=50K",40,"Federal-gov",26880,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row20121"
"<=50K",22,"Private",184665,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","Row20123"
"<=50K",26,"Private",117217,"Bachelors",13,"Divorced","Other-service","Not-in-family","White","Female",0,0,45,"United-States","Row20131"
"<=50K",21,"Private",198050,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,28,"United-States","Row20133"
">50K",38,"Private",217349,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Female",14344,0,40,"United-States","Row20135"
">50K",56,"Private",99894,"10th",6,"Married-civ-spouse","Sales","Wife","Asian-Pac-Islander","Female",0,0,30,"Japan","Row20137"
"<=50K",32,"Local-gov",250585,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","Row20139"
">50K",47,"Private",198769,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row20140"
">50K",31,"Private",178623,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",14084,0,60,"United-States","Row20142"
">50K",41,"Federal-gov",106982,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row20144"
"<=50K",23,"Private",344278,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,25,"United-States","Row20146"
"<=50K",27,"State-gov",21306,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"Germany","Row20155"
"<=50K",18,"Private",271935,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","Row20156"
"<=50K",18,"Private",148952,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,24,"United-States","Row20157"
"<=50K",20,,304076,"11th",7,"Never-married",,"Own-child","Black","Female",0,0,20,"United-States","Row20161"
"<=50K",37,"Private",240837,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,30,"United-States","Row20177"
"<=50K",54,"Private",21698,"10th",6,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","Row20180"
"<=50K",25,"Local-gov",63996,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row20183"
"<=50K",51,"Local-gov",182985,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row20184"
"<=50K",47,"Federal-gov",380127,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row20185"
"<=50K",18,,31008,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,30,"United-States","Row20187"
"<=50K",57,"Private",96346,"HS-grad",9,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,57,"United-States","Row20188"
"<=50K",36,"State-gov",223020,"Some-college",10,"Divorced","Other-service","Unmarried","Black","Female",0,0,20,"United-States","Row20190"
"<=50K",33,,173998,"HS-grad",9,"Married-civ-spouse",,"Wife","White","Female",0,1485,38,"United-States","Row20191"
"<=50K",40,"Self-emp-inc",50644,"Assoc-acdm",12,"Divorced","Sales","Unmarried","White","Female",1506,0,40,"United-States","Row20196"
"<=50K",30,"Private",178841,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row20197"
"<=50K",34,"Self-emp-not-inc",321709,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,25,"United-States","Row20202"
"<=50K",18,"Private",210574,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","Row20204"
">50K",52,,92968,"Masters",14,"Married-civ-spouse",,"Wife","White","Female",15024,0,40,"United-States","Row20205"
"<=50K",19,"Private",264390,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,2001,40,"United-States","Row20207"
"<=50K",22,"Private",117606,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,32,"United-States","Row20214"
"<=50K",32,"State-gov",169583,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,70,"United-States","Row20217"
"<=50K",37,"Private",175390,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","Row20220"
"<=50K",49,"Private",184986,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row20221"
"<=50K",40,,65545,"Masters",14,"Divorced",,"Own-child","White","Female",0,0,55,"United-States","Row20227"
"<=50K",21,"Private",206681,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,15,"United-States","Row20230"
"<=50K",40,"Private",137304,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","Row20232"
"<=50K",51,"Private",141645,"Some-college",10,"Separated","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","Row20233"
"<=50K",60,"Self-emp-not-inc",218085,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,50,"United-States","Row20234"
"<=50K",43,"Private",172577,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,44,"United-States","Row20239"
"<=50K",41,"State-gov",214985,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row20245"
"<=50K",39,"Local-gov",149833,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row20247"
">50K",41,"Federal-gov",253770,"Some-college",10,"Married-civ-spouse","Transport-moving","Wife","White","Female",7298,0,40,"United-States","Row20248"
"<=50K",69,"Local-gov",660461,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","Black","Female",0,0,20,"United-States","Row20254"
"<=50K",42,"Private",106698,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States","Row20260"
"<=50K",66,"Private",214469,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,13,"United-States","Row20261"
"<=50K",43,"Private",35210,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row20264"
"<=50K",28,"Private",140845,"10th",6,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,155,40,"United-States","Row20265"
"<=50K",25,,335376,"Bachelors",13,"Never-married",,"Own-child","White","Female",0,0,30,"United-States","Row20266"
"<=50K",17,"Private",170455,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,8,"United-States","Row20267"
"<=50K",34,,93834,"HS-grad",9,"Separated",,"Own-child","White","Female",0,0,8,"United-States","Row20269"
"<=50K",65,"Private",143175,"Some-college",10,"Widowed","Sales","Other-relative","White","Female",0,0,45,"United-States","Row20272"
">50K",39,"Local-gov",170382,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"England","Row20276"
"<=50K",36,"Private",47310,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","Row20280"
"<=50K",44,"Private",442035,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row20287"
">50K",32,"Private",127875,"Bachelors",13,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States","Row20288"
">50K",40,"Private",177027,"Bachelors",13,"Married-civ-spouse","Other-service","Wife","Asian-Pac-Islander","Female",7688,0,52,"Japan","Row20292"
"<=50K",22,"Private",137862,"Some-college",10,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,16,"United-States","Row20295"
"<=50K",20,"Private",249543,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Female",0,0,16,"United-States","Row20296"
">50K",46,"Local-gov",230979,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",4787,0,25,"United-States","Row20297"
"<=50K",17,"Private",147339,"10th",6,"Never-married","Prof-specialty","Own-child","Other","Female",0,0,15,"United-States","Row20299"
"<=50K",26,"Self-emp-not-inc",151626,"HS-grad",9,"Never-married","Prof-specialty","Own-child","Black","Female",0,0,40,"United-States","Row20306"
"<=50K",21,"Private",225541,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row20312"
"<=50K",23,,296613,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,32,"United-States","Row20314"
"<=50K",40,"Private",99373,"10th",6,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","Row20315"
"<=50K",47,"Local-gov",109705,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row20316"
"<=50K",41,"Private",144947,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","Row20317"
"<=50K",50,"Private",38310,"7th-8th",4,"Divorced","Other-service","Other-relative","White","Female",0,0,40,"United-States","Row20319"
"<=50K",66,"Private",236784,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,8,"Cuba","Row20328"
"<=50K",37,"Private",315291,"Bachelors",13,"Never-married","Adm-clerical","Other-relative","Black","Female",0,0,40,"United-States","Row20330"
"<=50K",69,,199591,"Prof-school",15,"Married-civ-spouse",,"Wife","White","Female",0,0,25,,"Row20333"
"<=50K",27,"Private",178709,"Masters",14,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row20334"
"<=50K",24,"Private",187937,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row20336"
"<=50K",18,"Never-worked",157131,"11th",7,"Never-married",,"Own-child","White","Female",0,0,10,"United-States","Row20337"
"<=50K",53,"Local-gov",188772,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,30,"United-States","Row20338"
"<=50K",21,"Private",122322,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,60,"United-States","Row20341"
"<=50K",19,"Private",216647,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","Row20345"
"<=50K",23,"Private",194723,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row20348"
"<=50K",27,"Private",212506,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","Row20350"
"<=50K",21,"State-gov",184678,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States","Row20354"
"<=50K",50,"Self-emp-not-inc",64667,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,60,"Vietnam","Row20360"
"<=50K",51,"Private",384248,"Some-college",10,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,50,"United-States","Row20364"
"<=50K",41,"Private",332703,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Other","Female",0,625,40,"United-States","Row20365"
">50K",40,"Private",198873,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,30,"United-States","Row20366"
"<=50K",19,"Self-emp-not-inc",100999,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","Row20374"
">50K",42,"Self-emp-not-inc",199143,"Prof-school",15,"Divorced","Prof-specialty","Unmarried","White","Female",7430,0,44,"United-States","Row20376"
"<=50K",21,"Private",248512,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row20380"
">50K",58,"Private",354024,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row20382"
"<=50K",35,"Private",143589,"Bachelors",13,"Married-spouse-absent","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Philippines","Row20383"
"<=50K",35,"Private",219902,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","Row20384"
"<=50K",33,"Private",219034,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","Row20392"
"<=50K",41,,77937,"12th",8,"Divorced",,"Not-in-family","White","Female",0,0,40,"Canada","Row20396"
"<=50K",30,"Private",30063,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States","Row20397"
"<=50K",60,,41553,"Some-college",10,"Widowed",,"Not-in-family","Black","Female",0,0,40,"United-States","Row20399"
"<=50K",24,"Private",59146,"HS-grad",9,"Separated","Sales","Unmarried","White","Female",0,0,48,"United-States","Row20400"
"<=50K",42,"Self-emp-not-inc",343609,"Some-college",10,"Separated","Other-service","Unmarried","Black","Female",0,0,50,"United-States","Row20401"
"<=50K",26,"Private",216010,"HS-grad",9,"Separated","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","Row20402"
"<=50K",49,"Federal-gov",118701,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","Row20408"
"<=50K",44,"Local-gov",68318,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,55,"United-States","Row20413"
"<=50K",41,"Private",190591,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","Black","Female",0,0,40,"Jamaica","Row20415"
"<=50K",54,"Private",140359,"7th-8th",4,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,3900,40,"United-States","Row20416"
"<=50K",68,"Private",50351,"Masters",14,"Never-married","Adm-clerical","Not-in-family","White","Female",6360,0,20,"United-States","Row20424"
"<=50K",24,"Private",210029,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,2001,37,"United-States","Row20426"
"<=50K",17,"Private",53367,"9th",5,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","Row20430"
"<=50K",47,,186805,"HS-grad",9,"Married-civ-spouse",,"Not-in-family","White","Female",0,0,35,"United-States","Row20436"
"<=50K",31,"Private",154297,"HS-grad",9,"Never-married","Sales","Unmarried","Black","Female",0,0,24,"United-States","Row20437"
"<=50K",23,"Private",103064,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row20438"
"<=50K",17,"Private",93235,"12th",8,"Never-married","Other-service","Own-child","White","Female",0,1721,25,"United-States","Row20439"
"<=50K",24,"Private",153583,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","Row20445"
"<=50K",24,"Private",188300,"11th",7,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","Row20448"
"<=50K",32,"Private",105938,"HS-grad",9,"Divorced","Machine-op-inspct","Own-child","Black","Female",0,0,40,"United-States","Row20449"
"<=50K",20,"Private",379525,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States","Row20451"
"<=50K",37,"Private",127918,"Some-college",10,"Never-married","Transport-moving","Unmarried","White","Female",0,0,20,"Puerto-Rico","Row20453"
"<=50K",47,"Federal-gov",27067,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row20454"
"<=50K",32,"Local-gov",235109,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row20459"
"<=50K",71,"Private",118876,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,14,"United-States","Row20461"
"<=50K",55,"Local-gov",223716,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Female",0,0,40,"United-States","Row20462"
"<=50K",85,"Self-emp-not-inc",166027,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,50,"United-States","Row20463"
"<=50K",30,"Private",390879,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,36,"United-States","Row20469"
"<=50K",19,"Private",197748,"11th",7,"Divorced","Sales","Unmarried","White","Female",0,0,20,"United-States","Row20470"
"<=50K",28,"Private",44216,"HS-grad",9,"Never-married","Protective-serv","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","Row20472"
">50K",40,,253370,"HS-grad",9,"Married-civ-spouse",,"Wife","White","Female",0,0,35,"United-States","Row20474"
"<=50K",19,"Private",274830,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","Row20475"
"<=50K",22,"Private",167787,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row20478"
"<=50K",80,"Private",202483,"HS-grad",9,"Married-spouse-absent","Adm-clerical","Not-in-family","White","Female",0,0,16,"United-States","Row20482"
"<=50K",79,"Local-gov",146244,"Doctorate",16,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row20483"
